Record Length,10000,Source,CH1
,,-0.00027408,0
,,-0.000274,0
,,-0.00027392,0
,,-0.00027384,0
,,-0.00027376,0
,,-0.00027368,0
,,-0.0002736,0.04
,,-0.00027352,0.04
,,-0.00027344,0
,,-0.00027336,0
,,-0.00027328,0
,,-0.0002732,0
,,-0.00027312,0
,,-0.00027304,0
,,-0.00027296,0
,,-0.00027288,0
,,-0.0002728,0
,,-0.00027272,0
,,-0.00027264,0
,,-0.00027256,0
,,-0.00027248,0
,,-0.0002724,0
,,-0.00027232,0
,,-0.00027224,0.04
,,-0.00027216,0.04
,,-0.00027208,0
,,-0.000272,0
,,-0.00027192,0.04
,,-0.00027184,0.04
,,-0.00027176,0
,,-0.00027168,0
,,-0.0002716,0.04
,,-0.00027152,0.04
,,-0.00027144,0
,,-0.00027136,0
,,-0.00027128,0.04
,,-0.0002712,0.04
,,-0.00027112,0
,,-0.00027104,0
,,-0.00027096,0.04
,,-0.00027088,0.04
,,-0.0002708,0
,,-0.00027072,0
,,-0.00027064,0
,,-0.00027056,0
,,-0.00027048,0
,,-0.0002704,0
,,-0.00027032,0.04
,,-0.00027024,0.04
,,-0.00027016,0
,,-0.00027008,0
,,-0.00027,0
,,-0.00026992,0
,,-0.00026984,0
,,-0.00026976,0
,,-0.00026968,0
,,-0.0002696,0
,,-0.00026952,0.04
,,-0.00026944,0.04
,,-0.00026936,0
,,-0.00026928,0
,,-0.0002692,0
,,-0.00026912,0
,,-0.00026904,0
,,-0.00026896,0
,,-0.00026888,0
,,-0.0002688,0
,,-0.00026872,0
,,-0.00026864,0
,,-0.00026856,0
,,-0.00026848,0
,,-0.0002684,0
,,-0.00026832,0
,,-0.00026824,0
,,-0.00026816,0
,,-0.00026808,0
,,-0.000268,0
,,-0.00026792,0
,,-0.00026784,0
,,-0.00026776,0
,,-0.00026768,0.04
,,-0.0002676,0.04
,,-0.00026752,0
,,-0.00026744,0
,,-0.00026736,0
,,-0.00026728,0
,,-0.0002672,0
,,-0.00026712,0
,,-0.00026704,0.04
,,-0.00026696,0.04
,,-0.00026688,0
,,-0.0002668,0
,,-0.00026672,0
,,-0.00026664,0
,,-0.00026656,0.04
,,-0.00026648,0.04
,,-0.0002664,0.04
,,-0.00026632,0.04
,,-0.00026624,0
,,-0.00026616,0
,,-0.00026608,0
,,-0.000266,0
,,-0.00026592,0
,,-0.00026584,0
,,-0.00026576,0
,,-0.00026568,0
,,-0.0002656,0.04
,,-0.00026552,0.04
,,-0.00026544,0
,,-0.00026536,0
,,-0.00026528,0
,,-0.0002652,0
,,-0.00026512,0
,,-0.00026504,0
,,-0.00026496,0
,,-0.00026488,0
,,-0.0002648,0
,,-0.00026472,0
,,-0.00026464,0
,,-0.00026456,0
,,-0.00026448,0.04
,,-0.0002644,0.04
,,-0.00026432,0.04
,,-0.00026424,0.04
,,-0.00026416,0
,,-0.00026408,0
,,-0.000264,0.04
,,-0.00026392,0.04
,,-0.00026384,0
,,-0.00026376,0
,,-0.00026368,0
,,-0.0002636,0
,,-0.00026352,0
,,-0.00026344,0
,,-0.00026336,0
,,-0.00026328,0
,,-0.0002632,0
,,-0.00026312,0
,,-0.00026304,0
,,-0.00026296,0
,,-0.00026288,0
,,-0.0002628,0
,,-0.00026272,0
,,-0.00026264,0
,,-0.00026256,0
,,-0.00026248,0
,,-0.0002624,0.04
,,-0.00026232,0.04
,,-0.00026224,0
,,-0.00026216,0
,,-0.00026208,0
,,-0.000262,0
,,-0.00026192,0
,,-0.00026184,0
,,-0.00026176,0
,,-0.00026168,0.04
,,-0.0002616,0.04
,,-0.00026152,0
,,-0.00026144,0
,,-0.00026136,0
,,-0.00026128,0
,,-0.0002612,0
,,-0.00026112,0
,,-0.00026104,0
,,-0.00026096,0
,,-0.00026088,0
,,-0.0002608,0
,,-0.00026072,0
,,-0.00026064,0
,,-0.00026056,0
,,-0.00026048,0
,,-0.0002604,0
,,-0.00026032,0
,,-0.00026024,0
,,-0.00026016,0.04
,,-0.00026008,0.04
,,-0.00026,0.04
,,-0.00025992,0
,,-0.00025984,0
,,-0.00025976,0
,,-0.00025968,0
,,-0.0002596,0
,,-0.00025952,0.04
,,-0.00025944,0.04
,,-0.00025936,0.04
,,-0.00025928,0.04
,,-0.0002592,0.04
,,-0.00025912,0
,,-0.00025904,0.04
,,-0.00025896,0.04
,,-0.00025888,0
,,-0.0002588,0.04
,,-0.00025872,0.04
,,-0.00025864,0
,,-0.00025856,0
,,-0.00025848,0
,,-0.0002584,0
,,-0.00025832,0
,,-0.00025824,0
,,-0.00025816,0
,,-0.00025808,0
,,-0.000258,0
,,-0.00025792,0
,,-0.00025784,0.04
,,-0.00025776,0.04
,,-0.00025768,0
,,-0.0002576,0
,,-0.00025752,0
,,-0.00025744,0
,,-0.00025736,0
,,-0.00025728,0
,,-0.0002572,0
,,-0.00025712,0
,,-0.00025704,0
,,-0.00025696,0
,,-0.00025688,0
,,-0.0002568,0
,,-0.00025672,0
,,-0.00025664,0
,,-0.00025656,0
,,-0.00025648,0
,,-0.0002564,0
,,-0.00025632,0
,,-0.00025624,0
,,-0.00025616,0
,,-0.00025608,0
,,-0.000256,0
,,-0.00025592,0
,,-0.00025584,0
,,-0.00025576,0
,,-0.00025568,0
,,-0.0002556,0
,,-0.00025552,0.04
,,-0.00025544,0.04
,,-0.00025536,0.04
,,-0.00025528,0.04
,,-0.0002552,0
,,-0.00025512,0
,,-0.00025504,0
,,-0.00025496,0
,,-0.00025488,0
,,-0.0002548,0
,,-0.00025472,0
,,-0.00025464,0
,,-0.00025456,0
,,-0.00025448,0
,,-0.0002544,0
,,-0.00025432,0
,,-0.00025424,0
,,-0.00025416,0
,,-0.00025408,0
,,-0.000254,0
,,-0.00025392,0
,,-0.00025384,0.04
,,-0.00025376,0.04
,,-0.00025368,0
,,-0.0002536,0
,,-0.00025352,0
,,-0.00025344,0.04
,,-0.00025336,0.04
,,-0.00025328,0
,,-0.0002532,0
,,-0.00025312,0
,,-0.00025304,0
,,-0.00025296,0
,,-0.00025288,0.04
,,-0.0002528,0.04
,,-0.00025272,0
,,-0.00025264,0
,,-0.00025256,0
,,-0.00025248,0
,,-0.0002524,0
,,-0.00025232,0
,,-0.00025224,0
,,-0.00025216,0
,,-0.00025208,0
,,-0.000252,0
,,-0.00025192,0
,,-0.00025184,0
,,-0.00025176,0
,,-0.00025168,0
,,-0.0002516,0
,,-0.00025152,0
,,-0.00025144,0
,,-0.00025136,0
,,-0.00025128,0
,,-0.0002512,0
,,-0.00025112,0
,,-0.00025104,0
,,-0.00025096,0
,,-0.00025088,0
,,-0.0002508,0
,,-0.00025072,0.04
,,-0.00025064,0.04
,,-0.00025056,0
,,-0.00025048,0
,,-0.0002504,0
,,-0.00025032,0
,,-0.00025024,0
,,-0.00025016,0
,,-0.00025008,0
,,-0.00025,0.04
,,-0.00024992,0.04
,,-0.00024984,0.04
,,-0.00024976,0
,,-0.00024968,0.04
,,-0.0002496,0.04
,,-0.00024952,0.04
,,-0.00024944,0.04
,,-0.00024936,0.04
,,-0.00024928,0
,,-0.0002492,0
,,-0.00024912,0
,,-0.00024904,0
,,-0.00024896,0
,,-0.00024888,0
,,-0.0002488,0
,,-0.00024872,0
,,-0.00024864,0
,,-0.00024856,0
,,-0.00024848,0
,,-0.0002484,0
,,-0.00024832,0
,,-0.00024824,0
,,-0.00024816,0
,,-0.00024808,0
,,-0.000248,0
,,-0.00024792,0
,,-0.00024784,0
,,-0.00024776,0
,,-0.00024768,0
,,-0.0002476,0
,,-0.00024752,0
,,-0.00024744,0
,,-0.00024736,0
,,-0.00024728,0
,,-0.0002472,0
,,-0.00024712,0
,,-0.00024704,0
,,-0.00024696,0
,,-0.00024688,0
,,-0.0002468,0
,,-0.00024672,0
,,-0.00024664,0
,,-0.00024656,0
,,-0.00024648,0
,,-0.0002464,0.04
,,-0.00024632,0.04
,,-0.00024624,0
,,-0.00024616,0
,,-0.00024608,0
,,-0.000246,0
,,-0.00024592,0
,,-0.00024584,0
,,-0.00024576,0
,,-0.00024568,0
,,-0.0002456,0
,,-0.00024552,0
,,-0.00024544,0
,,-0.00024536,0
,,-0.00024528,0.04
,,-0.0002452,0.04
,,-0.00024512,0
,,-0.00024504,0
,,-0.00024496,0
,,-0.00024488,0
,,-0.0002448,0
,,-0.00024472,0
,,-0.00024464,0
,,-0.00024456,0
,,-0.00024448,0
,,-0.0002444,0
,,-0.00024432,0
,,-0.00024424,0.04
,,-0.00024416,0.04
,,-0.00024408,0
,,-0.000244,0
,,-0.00024392,0.04
,,-0.00024384,0.04
,,-0.00024376,0
,,-0.00024368,0
,,-0.0002436,0
,,-0.00024352,0
,,-0.00024344,0.04
,,-0.00024336,0.04
,,-0.00024328,0
,,-0.0002432,0
,,-0.00024312,0
,,-0.00024304,0
,,-0.00024296,0
,,-0.00024288,0
,,-0.0002428,0
,,-0.00024272,0
,,-0.00024264,0.04
,,-0.00024256,0.04
,,-0.00024248,0
,,-0.0002424,0
,,-0.00024232,0
,,-0.00024224,0
,,-0.00024216,0
,,-0.00024208,0
,,-0.000242,0
,,-0.00024192,0
,,-0.00024184,0
,,-0.00024176,0
,,-0.00024168,0
,,-0.0002416,0
,,-0.00024152,0
,,-0.00024144,0
,,-0.00024136,0
,,-0.00024128,0
,,-0.0002412,0
,,-0.00024112,0
,,-0.00024104,0
,,-0.00024096,0.04
,,-0.00024088,0.04
,,-0.0002408,0.04
,,-0.00024072,0.04
,,-0.00024064,0
,,-0.00024056,0
,,-0.00024048,0
,,-0.0002404,0
,,-0.00024032,0
,,-0.00024024,0
,,-0.00024016,0
,,-0.00024008,0
,,-0.00024,0
,,-0.00023992,0.04
,,-0.00023984,0.04
,,-0.00023976,0
,,-0.00023968,0
,,-0.0002396,0
,,-0.00023952,0
,,-0.00023944,0
,,-0.00023936,0
,,-0.00023928,0
,,-0.0002392,0
,,-0.00023912,0
,,-0.00023904,0
,,-0.00023896,0
,,-0.00023888,0
,,-0.0002388,0
,,-0.00023872,0
,,-0.00023864,0
,,-0.00023856,0
,,-0.00023848,0
,,-0.0002384,0
,,-0.00023832,0
,,-0.00023824,0
,,-0.00023816,0
,,-0.00023808,0
,,-0.000238,0
,,-0.00023792,0
,,-0.00023784,0
,,-0.00023776,0
,,-0.00023768,0.04
,,-0.0002376,0.04
,,-0.00023752,0
,,-0.00023744,0
,,-0.00023736,0
,,-0.00023728,0
,,-0.0002372,0
,,-0.00023712,0
,,-0.00023704,0
,,-0.00023696,0
,,-0.00023688,0
,,-0.0002368,0
,,-0.00023672,0.04
,,-0.00023664,0.04
,,-0.00023656,0
,,-0.00023648,0
,,-0.0002364,0
,,-0.00023632,0
,,-0.00023624,0
,,-0.00023616,0
,,-0.00023608,0
,,-0.000236,0
,,-0.00023592,0
,,-0.00023584,0
,,-0.00023576,0
,,-0.00023568,0
,,-0.0002356,0
,,-0.00023552,0
,,-0.00023544,0
,,-0.00023536,0
,,-0.00023528,0
,,-0.0002352,0
,,-0.00023512,0.04
,,-0.00023504,0.04
,,-0.00023496,0
,,-0.00023488,0
,,-0.0002348,0
,,-0.00023472,0
,,-0.00023464,0.04
,,-0.00023456,0.04
,,-0.00023448,0
,,-0.0002344,0
,,-0.00023432,0
,,-0.00023424,0
,,-0.00023416,0.04
,,-0.00023408,0.04
,,-0.000234,0
,,-0.00023392,0
,,-0.00023384,0
,,-0.00023376,0
,,-0.00023368,0
,,-0.0002336,0
,,-0.00023352,0
,,-0.00023344,0.04
,,-0.00023336,0.04
,,-0.00023328,0
,,-0.0002332,0
,,-0.00023312,0
,,-0.00023304,0
,,-0.00023296,0
,,-0.00023288,0
,,-0.0002328,0.04
,,-0.00023272,0.04
,,-0.00023264,0.04
,,-0.00023256,0.04
,,-0.00023248,0.04
,,-0.0002324,0
,,-0.00023232,0
,,-0.00023224,0
,,-0.00023216,0
,,-0.00023208,0
,,-0.000232,0
,,-0.00023192,0
,,-0.00023184,0
,,-0.00023176,0
,,-0.00023168,0
,,-0.0002316,0
,,-0.00023152,0
,,-0.00023144,0.04
,,-0.00023136,0.04
,,-0.00023128,0
,,-0.0002312,0
,,-0.00023112,0
,,-0.00023104,0
,,-0.00023096,0.04
,,-0.00023088,0.04
,,-0.0002308,0
,,-0.00023072,0
,,-0.00023064,0
,,-0.00023056,0
,,-0.00023048,0.04
,,-0.0002304,0.04
,,-0.00023032,0.04
,,-0.00023024,0.04
,,-0.00023016,0
,,-0.00023008,0.04
,,-0.00023,0.04
,,-0.00022992,0
,,-0.00022984,0.04
,,-0.00022976,0.04
,,-0.00022968,0
,,-0.0002296,0
,,-0.00022952,0
,,-0.00022944,0.04
,,-0.00022936,0.04
,,-0.00022928,0.04
,,-0.0002292,0.04
,,-0.00022912,0
,,-0.00022904,0
,,-0.00022896,0
,,-0.00022888,0
,,-0.0002288,0
,,-0.00022872,0
,,-0.00022864,0
,,-0.00022856,0
,,-0.00022848,0
,,-0.0002284,0
,,-0.00022832,0
,,-0.00022824,0
,,-0.00022816,0
,,-0.00022808,0
,,-0.000228,0
,,-0.00022792,0
,,-0.00022784,0
,,-0.00022776,0
,,-0.00022768,0
,,-0.0002276,0
,,-0.00022752,0
,,-0.00022744,0
,,-0.00022736,0
,,-0.00022728,0
,,-0.0002272,0
,,-0.00022712,0
,,-0.00022704,0
,,-0.00022696,0.04
,,-0.00022688,0.04
,,-0.0002268,0
,,-0.00022672,0
,,-0.00022664,0
,,-0.00022656,0.04
,,-0.00022648,0.04
,,-0.0002264,0
,,-0.00022632,0
,,-0.00022624,0
,,-0.00022616,0
,,-0.00022608,0
,,-0.000226,0
,,-0.00022592,0
,,-0.00022584,0.04
,,-0.00022576,0.04
,,-0.00022568,0
,,-0.0002256,0
,,-0.00022552,0.04
,,-0.00022544,0.04
,,-0.00022536,0
,,-0.00022528,0
,,-0.0002252,0
,,-0.00022512,0
,,-0.00022504,0
,,-0.00022496,0
,,-0.00022488,0
,,-0.0002248,0
,,-0.00022472,0
,,-0.00022464,0
,,-0.00022456,0
,,-0.00022448,0.04
,,-0.0002244,0.04
,,-0.00022432,0
,,-0.00022424,0
,,-0.00022416,0
,,-0.00022408,0
,,-0.000224,0.04
,,-0.00022392,0.04
,,-0.00022384,0
,,-0.00022376,0
,,-0.00022368,0
,,-0.0002236,0.04
,,-0.00022352,0.04
,,-0.00022344,0
,,-0.00022336,0
,,-0.00022328,0
,,-0.0002232,0
,,-0.00022312,0
,,-0.00022304,0
,,-0.00022296,0
,,-0.00022288,0
,,-0.0002228,0
,,-0.00022272,0
,,-0.00022264,0
,,-0.00022256,0
,,-0.00022248,0
,,-0.0002224,0
,,-0.00022232,0
,,-0.00022224,0
,,-0.00022216,0
,,-0.00022208,0
,,-0.000222,0
,,-0.00022192,0
,,-0.00022184,0
,,-0.00022176,0
,,-0.00022168,0
,,-0.0002216,0
,,-0.00022152,0
,,-0.00022144,0
,,-0.00022136,0
,,-0.00022128,0
,,-0.0002212,0
,,-0.00022112,0
,,-0.00022104,0
,,-0.00022096,0
,,-0.00022088,0
,,-0.0002208,0
,,-0.00022072,0
,,-0.00022064,0
,,-0.00022056,0
,,-0.00022048,0
,,-0.0002204,0
,,-0.00022032,0
,,-0.00022024,0
,,-0.00022016,0
,,-0.00022008,0
,,-0.00022,0
,,-0.00021992,0
,,-0.00021984,0
,,-0.00021976,0
,,-0.00021968,0
,,-0.0002196,0.04
,,-0.00021952,0.04
,,-0.00021944,0
,,-0.00021936,0
,,-0.00021928,0.04
,,-0.0002192,0.04
,,-0.00021912,0.04
,,-0.00021904,0.04
,,-0.00021896,0
,,-0.00021888,0
,,-0.0002188,0
,,-0.00021872,0
,,-0.00021864,0.04
,,-0.00021856,0.04
,,-0.00021848,0
,,-0.0002184,0.04
,,-0.00021832,0.04
,,-0.00021824,0
,,-0.00021816,0
,,-0.00021808,0
,,-0.000218,0
,,-0.00021792,0
,,-0.00021784,0
,,-0.00021776,0
,,-0.00021768,0
,,-0.0002176,0.04
,,-0.00021752,0.04
,,-0.00021744,0.04
,,-0.00021736,0.04
,,-0.00021728,0
,,-0.0002172,0.04
,,-0.00021712,0.04
,,-0.00021704,0.04
,,-0.00021696,0
,,-0.00021688,0
,,-0.0002168,0
,,-0.00021672,0
,,-0.00021664,0
,,-0.00021656,0.04
,,-0.00021648,0.04
,,-0.0002164,0
,,-0.00021632,0
,,-0.00021624,0
,,-0.00021616,0
,,-0.00021608,0
,,-0.000216,0
,,-0.00021592,0
,,-0.00021584,0
,,-0.00021576,0
,,-0.00021568,0
,,-0.0002156,0
,,-0.00021552,0
,,-0.00021544,0
,,-0.00021536,0
,,-0.00021528,0
,,-0.0002152,0
,,-0.00021512,0
,,-0.00021504,0
,,-0.00021496,0
,,-0.00021488,0
,,-0.0002148,0.04
,,-0.00021472,0.04
,,-0.00021464,0
,,-0.00021456,0.04
,,-0.00021448,0.04
,,-0.0002144,0.04
,,-0.00021432,0.04
,,-0.00021424,0
,,-0.00021416,0
,,-0.00021408,0.04
,,-0.000214,0.04
,,-0.00021392,0
,,-0.00021384,0
,,-0.00021376,0
,,-0.00021368,0
,,-0.0002136,0
,,-0.00021352,0
,,-0.00021344,0
,,-0.00021336,0
,,-0.00021328,0
,,-0.0002132,0
,,-0.00021312,0
,,-0.00021304,0
,,-0.00021296,0
,,-0.00021288,0.04
,,-0.0002128,0.04
,,-0.00021272,0.04
,,-0.00021264,0.04
,,-0.00021256,0
,,-0.00021248,0
,,-0.0002124,0
,,-0.00021232,0.04
,,-0.00021224,0.04
,,-0.00021216,0.04
,,-0.00021208,0
,,-0.000212,0
,,-0.00021192,0
,,-0.00021184,0.04
,,-0.00021176,0.04
,,-0.00021168,0
,,-0.0002116,0
,,-0.00021152,0.04
,,-0.00021144,0.04
,,-0.00021136,0
,,-0.00021128,0
,,-0.0002112,0
,,-0.00021112,0
,,-0.00021104,0
,,-0.00021096,0
,,-0.00021088,0
,,-0.0002108,0
,,-0.00021072,0
,,-0.00021064,0
,,-0.00021056,0
,,-0.00021048,0
,,-0.0002104,0
,,-0.00021032,0
,,-0.00021024,0
,,-0.00021016,0
,,-0.00021008,0
,,-0.00021,0
,,-0.00020992,0
,,-0.00020984,0
,,-0.00020976,0
,,-0.00020968,0.04
,,-0.0002096,0.04
,,-0.00020952,0
,,-0.00020944,0
,,-0.00020936,0
,,-0.00020928,0
,,-0.0002092,0.04
,,-0.00020912,0.04
,,-0.00020904,0
,,-0.00020896,0
,,-0.00020888,0
,,-0.0002088,0
,,-0.00020872,0
,,-0.00020864,0
,,-0.00020856,0
,,-0.00020848,0
,,-0.0002084,0
,,-0.00020832,0
,,-0.00020824,0
,,-0.00020816,0.04
,,-0.00020808,0.04
,,-0.000208,0
,,-0.00020792,0
,,-0.00020784,0
,,-0.00020776,0
,,-0.00020768,0
,,-0.0002076,0.04
,,-0.00020752,0.04
,,-0.00020744,0.04
,,-0.00020736,0.04
,,-0.00020728,0
,,-0.0002072,0
,,-0.00020712,0.04
,,-0.00020704,0.04
,,-0.00020696,0
,,-0.00020688,0
,,-0.0002068,0
,,-0.00020672,0
,,-0.00020664,0
,,-0.00020656,0
,,-0.00020648,0
,,-0.0002064,0
,,-0.00020632,0.04
,,-0.00020624,0.04
,,-0.00020616,0
,,-0.00020608,0
,,-0.000206,0
,,-0.00020592,0.04
,,-0.00020584,0.04
,,-0.00020576,0
,,-0.00020568,0
,,-0.0002056,0
,,-0.00020552,0
,,-0.00020544,0
,,-0.00020536,0
,,-0.00020528,0
,,-0.0002052,0
,,-0.00020512,0
,,-0.00020504,0
,,-0.00020496,0
,,-0.00020488,0
,,-0.0002048,0
,,-0.00020472,0
,,-0.00020464,0.04
,,-0.00020456,0.04
,,-0.00020448,0
,,-0.0002044,0
,,-0.00020432,0.04
,,-0.00020424,0.04
,,-0.00020416,0
,,-0.00020408,0
,,-0.000204,0
,,-0.00020392,0
,,-0.00020384,0
,,-0.00020376,0
,,-0.00020368,0
,,-0.0002036,0
,,-0.00020352,0
,,-0.00020344,0
,,-0.00020336,0
,,-0.00020328,0
,,-0.0002032,0
,,-0.00020312,0
,,-0.00020304,0
,,-0.00020296,0
,,-0.00020288,0
,,-0.0002028,0
,,-0.00020272,0
,,-0.00020264,0
,,-0.00020256,0
,,-0.00020248,0
,,-0.0002024,0
,,-0.00020232,0
,,-0.00020224,0
,,-0.00020216,0
,,-0.00020208,0
,,-0.000202,0
,,-0.00020192,0
,,-0.00020184,0
,,-0.00020176,0
,,-0.00020168,0
,,-0.0002016,0
,,-0.00020152,0
,,-0.00020144,0.04
,,-0.00020136,0.04
,,-0.00020128,0
,,-0.0002012,0
,,-0.00020112,0
,,-0.00020104,0
,,-0.00020096,0
,,-0.00020088,0
,,-0.0002008,0
,,-0.00020072,0
,,-0.00020064,0.04
,,-0.00020056,0.04
,,-0.00020048,0
,,-0.0002004,0
,,-0.00020032,0
,,-0.00020024,0
,,-0.00020016,0.04
,,-0.00020008,0.04
,,-0.0002,0
,,-0.00019992,0
,,-0.00019984,0
,,-0.00019976,0
,,-0.00019968,0
,,-0.0001996,0
,,-0.00019952,0
,,-0.00019944,0
,,-0.00019936,0
,,-0.00019928,0
,,-0.0001992,0
,,-0.00019912,0
,,-0.00019904,0
,,-0.00019896,0
,,-0.00019888,0
,,-0.0001988,0
,,-0.00019872,0
,,-0.00019864,0
,,-0.00019856,0
,,-0.00019848,0.04
,,-0.0001984,0.04
,,-0.00019832,0
,,-0.00019824,0
,,-0.00019816,0
,,-0.00019808,0
,,-0.000198,0
,,-0.00019792,0
,,-0.00019784,0
,,-0.00019776,0
,,-0.00019768,0
,,-0.0001976,0
,,-0.00019752,0
,,-0.00019744,0
,,-0.00019736,0
,,-0.00019728,0
,,-0.0001972,0
,,-0.00019712,0
,,-0.00019704,0
,,-0.00019696,0
,,-0.00019688,0
,,-0.0001968,0
,,-0.00019672,0
,,-0.00019664,0
,,-0.00019656,0
,,-0.00019648,0
,,-0.0001964,0
,,-0.00019632,0
,,-0.00019624,0
,,-0.00019616,0
,,-0.00019608,0
,,-0.000196,0
,,-0.00019592,0
,,-0.00019584,0
,,-0.00019576,0.04
,,-0.00019568,0.04
,,-0.0001956,0.04
,,-0.00019552,0.04
,,-0.00019544,0
,,-0.00019536,0
,,-0.00019528,0
,,-0.0001952,0.04
,,-0.00019512,0.04
,,-0.00019504,0
,,-0.00019496,0
,,-0.00019488,0
,,-0.0001948,0
,,-0.00019472,0
,,-0.00019464,0
,,-0.00019456,0
,,-0.00019448,0
,,-0.0001944,0
,,-0.00019432,0
,,-0.00019424,0
,,-0.00019416,0.04
,,-0.00019408,0.04
,,-0.000194,0
,,-0.00019392,0
,,-0.00019384,0
,,-0.00019376,0.04
,,-0.00019368,0.04
,,-0.0001936,0
,,-0.00019352,0
,,-0.00019344,0
,,-0.00019336,0
,,-0.00019328,0
,,-0.0001932,0
,,-0.00019312,0
,,-0.00019304,0
,,-0.00019296,0
,,-0.00019288,0
,,-0.0001928,0
,,-0.00019272,0
,,-0.00019264,0.04
,,-0.00019256,0.04
,,-0.00019248,0.04
,,-0.0001924,0
,,-0.00019232,0.04
,,-0.00019224,0.04
,,-0.00019216,0
,,-0.00019208,0
,,-0.000192,0
,,-0.00019192,0
,,-0.00019184,0
,,-0.00019176,0
,,-0.00019168,0
,,-0.0001916,0
,,-0.00019152,0
,,-0.00019144,0
,,-0.00019136,0
,,-0.00019128,0
,,-0.0001912,0
,,-0.00019112,0.04
,,-0.00019104,0.04
,,-0.00019096,0
,,-0.00019088,0
,,-0.0001908,0
,,-0.00019072,0
,,-0.00019064,0
,,-0.00019056,0
,,-0.00019048,0
,,-0.0001904,0
,,-0.00019032,0
,,-0.00019024,0
,,-0.00019016,0
,,-0.00019008,0
,,-0.00019,0
,,-0.00018992,0.04
,,-0.00018984,0.04
,,-0.00018976,0
,,-0.00018968,0
,,-0.0001896,0.04
,,-0.00018952,0.04
,,-0.00018944,0
,,-0.00018936,0
,,-0.00018928,0
,,-0.0001892,0
,,-0.00018912,0
,,-0.00018904,0
,,-0.00018896,0
,,-0.00018888,0
,,-0.0001888,0
,,-0.00018872,0
,,-0.00018864,0
,,-0.00018856,0
,,-0.00018848,0
,,-0.0001884,0
,,-0.00018832,0
,,-0.00018824,0
,,-0.00018816,0
,,-0.00018808,0
,,-0.000188,0.04
,,-0.00018792,0.04
,,-0.00018784,0
,,-0.00018776,0.04
,,-0.00018768,0.04
,,-0.0001876,0
,,-0.00018752,0
,,-0.00018744,0
,,-0.00018736,0
,,-0.00018728,0
,,-0.0001872,0.04
,,-0.00018712,0.04
,,-0.00018704,0
,,-0.00018696,0
,,-0.00018688,0
,,-0.0001868,0.04
,,-0.00018672,0.04
,,-0.00018664,0
,,-0.00018656,0
,,-0.00018648,0
,,-0.0001864,0
,,-0.00018632,0
,,-0.00018624,0
,,-0.00018616,0
,,-0.00018608,0
,,-0.000186,0
,,-0.00018592,0.04
,,-0.00018584,0.04
,,-0.00018576,0
,,-0.00018568,0.04
,,-0.0001856,0.04
,,-0.00018552,0
,,-0.00018544,0
,,-0.00018536,0.04
,,-0.00018528,0.04
,,-0.0001852,0
,,-0.00018512,0
,,-0.00018504,0.04
,,-0.00018496,0.04
,,-0.00018488,0
,,-0.0001848,0
,,-0.00018472,0
,,-0.00018464,0
,,-0.00018456,0
,,-0.00018448,0
,,-0.0001844,0
,,-0.00018432,0
,,-0.00018424,0
,,-0.00018416,0
,,-0.00018408,0
,,-0.000184,0
,,-0.00018392,0
,,-0.00018384,0
,,-0.00018376,0
,,-0.00018368,0.04
,,-0.0001836,0.04
,,-0.00018352,0
,,-0.00018344,0
,,-0.00018336,0
,,-0.00018328,0
,,-0.0001832,0
,,-0.00018312,0
,,-0.00018304,0.04
,,-0.00018296,0.04
,,-0.00018288,0
,,-0.0001828,0
,,-0.00018272,0
,,-0.00018264,0
,,-0.00018256,0
,,-0.00018248,0
,,-0.0001824,0
,,-0.00018232,0
,,-0.00018224,0
,,-0.00018216,0
,,-0.00018208,0
,,-0.000182,0
,,-0.00018192,0
,,-0.00018184,0
,,-0.00018176,0
,,-0.00018168,0
,,-0.0001816,0
,,-0.00018152,0
,,-0.00018144,0
,,-0.00018136,0
,,-0.00018128,0.04
,,-0.0001812,0.04
,,-0.00018112,0
,,-0.00018104,0
,,-0.00018096,0
,,-0.00018088,0
,,-0.0001808,0
,,-0.00018072,0
,,-0.00018064,0
,,-0.00018056,0
,,-0.00018048,0
,,-0.0001804,0
,,-0.00018032,0
,,-0.00018024,0.04
,,-0.00018016,0.04
,,-0.00018008,0.04
,,-0.00018,0
,,-0.00017992,0
,,-0.00017984,0
,,-0.00017976,0.04
,,-0.00017968,0.04
,,-0.0001796,0
,,-0.00017952,0
,,-0.00017944,0
,,-0.00017936,0
,,-0.00017928,0
,,-0.0001792,0
,,-0.00017912,0.04
,,-0.00017904,0.04
,,-0.00017896,0
,,-0.00017888,0
,,-0.0001788,0
,,-0.00017872,0
,,-0.00017864,0.04
,,-0.00017856,0.04
,,-0.00017848,0
,,-0.0001784,0
,,-0.00017832,0.04
,,-0.00017824,0.04
,,-0.00017816,0
,,-0.00017808,0
,,-0.000178,0.04
,,-0.00017792,0.04
,,-0.00017784,0.04
,,-0.00017776,0.04
,,-0.00017768,0
,,-0.0001776,0
,,-0.00017752,0
,,-0.00017744,0
,,-0.00017736,0
,,-0.00017728,0
,,-0.0001772,0
,,-0.00017712,0
,,-0.00017704,0.04
,,-0.00017696,0.04
,,-0.00017688,0
,,-0.0001768,0
,,-0.00017672,0
,,-0.00017664,0
,,-0.00017656,0
,,-0.00017648,0
,,-0.0001764,0
,,-0.00017632,0
,,-0.00017624,0
,,-0.00017616,0
,,-0.00017608,0
,,-0.000176,0
,,-0.00017592,0
